2023-09-06 11:35:52,647 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (69f646b9cde9c5847a2709fd07217332)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 11:35:53,097 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (69f646b9cde9c5847a2709fd07217332)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 11:35:53,378 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (69f646b9cde9c5847a2709fd07217332)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 11:35:53,384 INFO  [Log] Send ENTER 
2023-09-06 11:36:46,732 INFO  [Log] Main Page opened successfully 
2023-09-06 11:36:48,618 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (7d65c6a0cbbd05e77794b81c2a784928)] -> id: onetrust-accept-btn-handler] 
2023-09-06 11:36:48,925 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (7d65c6a0cbbd05e77794b81c2a784928)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 11:36:49,425 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (7d65c6a0cbbd05e77794b81c2a784928)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 11:36:49,700 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (7d65c6a0cbbd05e77794b81c2a784928)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 11:36:49,709 INFO  [Log] Send ENTER 
2023-09-06 11:54:16,211 INFO  [Log] Main Page opened successfully 
2023-09-06 11:54:16,423 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (b2790ba4fb8602fc3772f99130a39cfb)] -> id: onetrust-accept-btn-handler] 
2023-09-06 11:54:16,862 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (b2790ba4fb8602fc3772f99130a39cfb)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 11:57:06,753 INFO  [Log] Main Page opened successfully 
2023-09-06 11:57:07,329 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (6faee160ac6ca64146c55b924fd4410b)] -> id: onetrust-accept-btn-handler] 
2023-09-06 11:57:08,173 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (6faee160ac6ca64146c55b924fd4410b)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 11:57:08,829 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (6faee160ac6ca64146c55b924fd4410b)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 11:58:45,748 INFO  [Log] Main Page opened successfully 
2023-09-06 11:58:46,057 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (c47d4eac2bda6caa7670353ea0630aa7)] -> id: onetrust-accept-btn-handler] 
2023-09-06 11:58:47,577 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (c47d4eac2bda6caa7670353ea0630aa7)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 11:58:48,108 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (c47d4eac2bda6caa7670353ea0630aa7)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 11:58:48,405 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (c47d4eac2bda6caa7670353ea0630aa7)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 11:58:48,411 INFO  [Log] Send ENTER 
2023-09-06 11:58:51,957 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (c47d4eac2bda6caa7670353ea0630aa7)] -> xpath: (//div[@class='m-productCard__photo'])] 
2023-09-06 12:17:44,090 INFO  [Log] Main Page opened successfully 
